,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
158,50000,2,1,2,24,1,2,2,2,2,2,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1
159,150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,116.0,0.0,1500.0,0.0,0.0,116.0,0.0,1500.0,0.0,0
160,20000,2,1,2,22,0,0,0,0,-1,0,18553.0,19446.0,19065.0,8332.0,18868.0,19247.0,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0
161,30000,2,3,2,22,1,2,2,0,0,0,29010.0,29256.0,28122.0,29836.0,1630.0,0.0,1000.0,85.0,1714.0,104.0,0.0,0.0,1
162,180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163,140000,1,1,2,31,0,0,2,0,0,2,27123.0,27299.0,17985.0,20225.0,27407.0,10833.0,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0
164,140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424.0,18000.0,13001.0,5818.0,13506.0,487.0,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0
165,360000,2,2,1,48,0,0,0,0,0,0,226430.0,231878.0,234192.0,190211.0,173557.0,146511.0,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0
166,20000,1,3,1,43,-1,-1,0,0,0,0,227.0,20351.0,20237.0,19339.0,19450.0,19337.0,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0
167,100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390.0,1473.0,390.0,390.0,390.0,0.0,1473.0,390.0,390.0,390.0,0.0,2380.0,0
168,210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088.0,1586.0,343.0,3763.0,877.0,0.0,1586.0,343.0,3763.0,877.0,0.0,419.0,1
169,80000,2,2,2,24,0,0,0,0,0,0,81625.0,81554.0,79599.0,49552.0,49509.0,49568.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1
170,330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872.0,4337.0,2854.0,1690.0,0.0,1709.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0
171,220000,1,1,2,24,0,0,0,-1,-1,-1,105607.0,108917.0,111520.0,8303.0,0.0,85632.0,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0
172,40000,2,3,1,43,0,0,0,0,0,0,38257.0,38901.0,38103.0,36207.0,33138.0,31339.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0
173,30000,1,2,2,39,0,0,0,2,0,0,28347.0,28108.0,18388.0,12992.0,7736.0,8032.0,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0
174,240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946.0,-946.0,-946.0,-946.0,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,80000,1,2,2,36,2,0,0,0,0,0,79278.0,78501.0,78534.0,80016.0,76235.0,78245.0,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0,0
176,110000,2,3,0,31,0,0,0,0,0,0,89989.0,84229.0,79288.0,73315.0,63818.0,63208.0,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0,0
177,310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424.0,4542.0,126.0,0.0,0.0,0.0,4542.0,126.0,0.0,0.0,0.0,0.0,0
178,330000,2,3,2,45,0,0,0,0,0,0,335196.0,334954.0,335527.0,333860.0,335760.0,330121.0,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0,0
179,300000,2,2,2,35,0,0,0,0,0,0,291619.0,297268.0,205629.0,215827.0,208464.0,212508.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0
180,320000,2,2,2,33,0,0,0,0,0,0,91653.0,94037.0,108597.0,65913.0,43805.0,33263.0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0,0
181,50000,2,3,2,37,1,3,2,0,0,0,52626.0,51537.0,49205.0,30394.0,30249.0,29957.0,0.0,24.0,1500.0,1000.0,1201.0,30592.0,1
182,170000,2,1,2,28,0,0,0,0,0,0,130370.0,131199.0,128900.0,125514.0,127280.0,128839.0,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0,0
183,350000,1,3,1,44,-1,-1,-1,-1,-1,-2,3265.0,2686.0,1864.0,569.0,0.0,0.0,2686.0,1864.0,569.0,0.0,0.0,0.0,0
184,20000,1,2,1,37,0,0,0,0,0,0,16455.0,16511.0,18902.0,18768.0,18650.0,19175.0,1609.0,3000.0,663.0,676.0,834.0,782.0,0
185,50000,1,2,2,23,2,0,0,0,0,0,49758.0,48456.0,44116.0,21247.0,20066.0,18858.0,2401.0,2254.0,2004.0,704.0,707.0,1004.0,1
186,20000,2,3,2,24,1,2,0,0,0,0,19154.0,18165.0,17233.0,7630.0,1730.0,0.0,0.0,1333.0,500.0,100.0,0.0,3200.0,0
187,50000,2,1,2,24,0,0,0,0,0,0,35084.0,35796.0,30937.0,19420.0,10385.0,1308.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0
188,50000,1,2,1,26,0,0,-2,-1,-1,0,102800.0,0.0,0.0,2624.0,45567.0,46557.0,0.0,0.0,2624.0,45567.0,1747.0,2000.0,0
189,60000,2,2,1,33,0,0,0,0,0,0,58203.0,36367.0,20934.0,20694.0,20175.0,19421.0,1506.0,1298.0,1000.0,721.0,811.0,599.0,0
190,80000,1,1,2,35,-1,-1,-1,-1,-1,-1,7988.0,3977.0,6848.0,1719.0,1378.0,19942.0,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0,0
191,210000,2,1,2,31,-2,-2,-2,-2,-1,-1,1440.0,0.0,7422.0,893.0,6082.0,2293.0,0.0,7422.0,893.0,6082.0,2293.0,3299.0,0
192,240000,2,3,1,50,0,0,0,0,0,0,234205.0,231669.0,214642.0,207642.0,210375.0,214694.0,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0,1
193,60000,2,1,2,28,1,2,2,-2,-2,-1,21501.0,20650.0,0.0,0.0,0.0,2285.0,0.0,0.0,0.0,0.0,2285.0,0.0,0
194,50000,1,1,2,39,0,0,0,0,0,0,47174.0,47974.0,48630.0,50803.0,30789.0,15874.0,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0,0
195,50000,2,2,2,27,0,0,0,0,0,0,26655.0,27724.0,28676.0,27990.0,28790.0,29399.0,1800.0,1750.0,900.0,1200.0,1200.0,1100.0,0
196,180000,2,1,2,32,-1,-1,2,2,-1,-1,3139.0,5853.0,2821.0,0.0,2821.0,0.0,2821.0,0.0,0.0,2821.0,0.0,176.0,0
197,30000,2,1,2,40,-1,-1,2,2,2,2,142.0,215.0,139.0,19.0,19.0,79.0,355.0,120.0,0.0,0.0,60.0,60.0,0
198,20000,2,2,2,40,0,0,0,0,0,-2,19816.0,20396.0,20102.0,19575.0,0.0,0.0,1601.0,2203.0,2114.0,0.0,0.0,0.0,0
199,250000,2,2,1,75,0,-1,-1,-1,-1,-1,52874.0,1631.0,1536.0,1010.0,5572.0,794.0,1631.0,1536.0,1010.0,5572.0,794.0,1184.0,0
200,100000,2,2,2,27,0,0,0,0,0,0,37767.0,34457.0,30036.0,30337.0,30997.0,32904.0,1788.0,1799.0,1100.0,1150.0,2423.0,0.0,0
201,330000,1,1,2,25,0,0,0,0,2,0,46140.0,45781.0,48139.0,51137.0,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0
202,50000,1,3,1,46,0,0,0,0,0,0,35713.0,15392.0,16099.0,16418.0,16765.0,17484.0,1561.0,1268.0,587.0,611.0,1000.0,2000.0,0
203,30000,1,2,2,28,0,0,0,0,0,0,29242.0,29507.0,29155.0,25255.0,22001.0,0.0,5006.0,1244.0,851.0,955.0,0.0,0.0,0
204,140000,2,2,2,26,0,0,0,0,0,0,101551.0,105246.0,104781.0,105334.0,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1
205,400000,2,2,2,29,-1,0,-1,-1,-1,-1,19532.0,3719.0,1453.0,4944.0,1896.0,2486.0,3127.0,1469.0,4968.0,1905.0,2494.0,862.0,0
206,50000,1,2,1,25,0,0,0,0,0,0,27699.0,28513.0,29341.0,29928.0,29533.0,28538.0,1565.0,1393.0,980.0,994.0,1024.0,886.0,0
207,160000,2,2,1,33,-1,-1,-1,-1,0,-1,8015.0,2453.0,9624.0,52572.0,7333.0,2210.0,2453.0,9880.0,52572.0,1546.0,2210.0,0.0,0
208,100000,2,3,1,43,0,0,-2,-2,-2,-2,62170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
209,220000,1,1,1,48,2,0,0,0,0,0,210380.0,213522.0,201852.0,169115.0,172169.0,162402.0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0,1
210,510000,2,1,2,29,0,0,0,0,0,0,78331.0,99414.0,107686.0,103776.0,87265.0,36739.0,40010.0,20094.0,5000.0,5001.0,25365.0,65000.0,0
211,50000,1,2,2,29,0,0,0,0,0,0,49276.0,35100.0,32563.0,27823.0,29130.0,28309.0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0
212,160000,2,1,1,38,-1,-1,-1,-1,2,-1,4473.0,4664.0,5969.0,18941.0,16578.0,12652.0,4664.0,5969.0,18941.0,0.0,12652.0,1916.0,0
213,230000,2,1,2,37,-2,-2,-2,-2,-2,-2,2283.0,50815.0,0.0,0.0,299.0,338.0,51315.0,0.0,0.0,299.0,338.0,0.0,0
214,80000,2,1,2,37,-1,-1,-1,-1,-1,-1,10115.0,249.0,5986.0,188.0,1644.0,16872.0,258.0,5995.0,188.0,1644.0,16872.0,4000.0,0
215,150000,2,2,1,25,-1,-1,-2,-1,-1,-1,6156.0,0.0,0.0,316.0,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0,0
216,10000,1,3,2,23,0,0,0,0,0,2,6974.0,7838.0,9002.0,9182.0,9729.0,9411.0,1134.0,1298.0,478.0,847.0,0.0,175.0,0
217,130000,2,3,2,49,0,0,0,0,0,0,89003.0,91362.0,72197.0,49654.0,28065.0,27500.0,4100.0,3095.0,1630.0,561.0,600.0,0.0,1
218,40000,2,1,2,48,0,0,0,0,0,0,34871.0,34449.0,33634.0,34586.0,34762.0,35673.0,1600.0,1600.0,1500.0,1500.0,1500.0,1500.0,0
219,120000,1,1,1,34,-1,2,-1,0,0,0,1082.0,632.0,1350.0,900.0,450.0,0.0,0.0,1350.0,0.0,0.0,0.0,450.0,0
220,260000,2,1,2,58,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,200000,2,2,2,33,0,0,0,0,0,0,11253.0,12852.0,14024.0,14512.0,16325.0,11905.0,2000.0,1322.0,2000.0,2000.0,1200.0,3000.0,0
222,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
223,70000,2,2,2,36,0,0,0,0,0,0,68699.0,69120.0,68376.0,30163.0,14310.0,15085.0,4483.0,12496.0,3268.0,3000.0,3000.0,2000.0,0
224,460000,1,1,1,40,2,-1,-1,-1,-1,-1,171.0,2715.0,-13.0,2641.0,-10.0,22535.0,2728.0,0.0,2654.0,0.0,22545.0,0.0,1
225,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,1156.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,0
226,50000,1,3,1,33,0,0,0,0,0,0,50859.0,50462.0,50654.0,20046.0,20067.0,19703.0,2007.0,2199.0,691.0,707.0,703.0,697.0,0
227,250000,2,2,1,31,0,0,0,0,0,0,103109.0,102594.0,97109.0,99029.0,100871.0,101299.0,4000.0,4500.0,5000.0,4000.0,5000.0,4400.0,0
228,30000,2,1,2,27,0,0,-1,0,0,-2,1512.0,2458.0,664.0,1814.0,0.0,0.0,1000.0,664.0,1500.0,0.0,0.0,0.0,0
229,270000,1,2,1,44,0,0,0,0,-1,-1,127543.0,109189.0,92630.0,69669.0,44149.0,43414.0,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0,0
230,100000,2,1,2,28,0,0,0,0,0,0,53494.0,52656.0,52600.0,52336.0,55831.0,56265.0,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0,0
231,230000,2,3,1,32,0,0,0,0,0,0,195126.0,88743.0,92195.0,94814.0,98182.0,98457.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0
232,210000,2,1,1,46,-1,-1,-1,-1,-1,-1,110346.0,41986.0,21874.0,20076.0,16171.0,586.0,41986.0,21874.0,20076.0,16171.0,586.0,19777.0,0
233,440000,2,2,1,46,0,0,0,0,0,0,180641.0,181557.0,149944.0,113135.0,105280.0,97622.0,8610.0,6907.0,3727.0,3800.0,4001.0,2701.0,0
234,100000,2,2,2,25,2,0,0,0,0,0,70896.0,71678.0,70125.0,69856.0,69718.0,51365.0,3472.0,2092.0,2000.0,2127.0,1960.0,1559.0,1
235,240000,2,2,1,46,0,0,0,0,0,0,8751.0,9900.0,10605.0,10765.0,11765.0,4311.0,1295.0,1000.0,1000.0,1000.0,1000.0,1000.0,0
236,280000,1,1,2,33,-1,-1,-1,-1,-1,-1,898.0,898.0,325.0,898.0,325.0,-339603.0,898.0,325.0,898.0,325.0,0.0,345293.0,1
237,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
238,30000,1,2,1,43,3,2,2,2,2,2,1700.0,2610.0,1914.0,2182.0,2000.0,2566.0,1100.0,0.0,300.0,0.0,600.0,0.0,0
239,10000,1,2,2,27,0,0,2,0,0,0,7015.0,10227.0,9560.0,9901.0,9963.0,10182.0,3507.0,0.0,500.0,370.0,393.0,700.0,1
240,130000,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0
241,200000,1,1,2,31,0,0,0,0,0,0,194353.0,197344.0,186292.0,133345.0,133634.0,133990.0,9000.0,7465.0,4715.0,4804.0,5141.0,5300.0,0
242,120000,2,2,1,29,-1,-1,-1,-1,-1,-1,1686.0,657.0,2179.0,1423.0,0.0,1820.0,657.0,2319.0,1423.0,0.0,1820.0,2496.0,0
243,210000,2,2,1,36,0,0,0,0,0,0,143225.0,142996.0,144415.0,148190.0,147993.0,131629.0,6483.0,5082.0,6000.0,5900.0,4544.0,4700.0,0
244,280000,2,1,1,36,0,0,0,0,0,0,58983.0,60788.0,63225.0,29701.0,30172.0,30771.0,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0,0
245,300000,1,1,2,34,1,-2,-1,0,-1,-1,0.0,0.0,13001.0,12601.0,19595.0,203.0,0.0,13001.0,0.0,19595.0,203.0,0.0,1
246,100000,1,2,2,37,0,0,0,0,0,0,99209.0,98222.0,67185.0,66926.0,66796.0,64513.0,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0,0
247,440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0
248,200000,2,1,2,27,-1,-1,-1,0,0,0,871.0,665.0,960.0,4242.0,4084.0,7414.0,665.0,960.0,3908.0,1014.0,3500.0,2880.0,0
249,110000,2,2,2,26,-2,-2,-2,-2,-2,-2,432.0,3220.0,5704.0,1256.0,1848.0,400.0,3220.0,5904.0,0.0,3000.0,0.0,0.0,0
250,500000,2,2,1,36,-1,-1,-1,-1,-1,-1,10483.0,23956.0,0.0,8500.0,4590.0,0.0,23962.0,0.0,8500.0,4590.0,0.0,0.0,0
251,60000,2,1,2,27,-1,-1,-1,-1,-1,-1,20847.0,13801.0,14366.0,4889.0,273.0,11736.0,13809.0,14583.0,4889.0,273.0,13557.0,0.0,0
252,400000,2,2,1,38,-1,0,-1,-1,0,-1,3697.0,3600.0,1354.0,5322.0,5103.0,2077.0,1000.0,1354.0,5322.0,6.0,2386.0,9085.0,0
253,180000,2,2,1,34,0,0,0,0,0,0,143301.0,146333.0,147042.0,127814.0,130331.0,132845.0,7000.0,5000.0,5000.0,4900.0,5000.0,5100.0,0
254,200000,2,3,1,49,-1,2,2,2,0,0,52439.0,51040.0,56205.0,54723.0,58657.0,59983.0,0.0,6000.0,0.0,5000.0,2286.0,3000.0,1
255,110000,2,2,2,36,0,0,0,0,0,0,47819.0,48947.0,50330.0,50894.0,52175.0,53652.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0
256,260000,2,3,1,53,1,-1,-1,-2,-2,-1,0.0,165.0,526.0,452.0,397.0,485.0,165.0,526.0,452.0,397.0,485.0,459.0,0
257,50000,2,3,1,46,3,2,2,0,0,0,48522.0,50955.0,29516.0,29742.0,29898.0,24883.0,3754.0,1.0,1070.0,1030.0,863.0,654.0,0
258,180000,1,2,2,29,1,-2,-2,-2,-2,-2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
259,50000,1,2,2,24,-1,0,0,0,0,0,1399.0,2441.0,3865.0,7476.0,8384.0,8085.0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0,0
260,230000,2,2,1,28,0,0,0,-2,-1,-1,26361.0,18826.0,1100.0,2100.0,767.0,6173.0,1710.0,1100.0,1000.0,767.0,6173.0,1000.0,1
261,210000,1,2,2,43,1,-2,-1,0,0,0,0.0,0.0,38013.0,40555.0,45075.0,37056.0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0
262,220000,2,2,1,41,-1,2,2,-1,2,-1,650.0,650.0,325.0,950.0,475.0,325.0,325.0,0.0,950.0,0.0,325.0,325.0,1
263,60000,2,2,1,34,2,2,2,2,2,0,24898.0,27976.0,27233.0,30184.0,29566.0,30225.0,3800.0,0.0,3720.0,0.0,1300.0,1291.0,1
264,340000,1,2,1,55,-2,-1,-1,-2,-2,-2,50396.0,44665.0,8300.0,2190.0,24599.0,7416.0,44665.0,8321.0,2190.0,24599.0,7416.0,77195.0,0
265,200000,2,2,1,37,1,-1,2,-1,-1,-1,-179.0,505.0,189.0,6773.0,23209.0,16893.0,1000.0,0.0,6900.0,24000.0,17000.0,2500.0,1
266,130000,2,2,2,40,0,0,2,0,0,0,9559.0,12394.0,11883.0,9826.0,10167.0,12685.0,3000.0,0.0,500.0,500.0,2700.0,500.0,1
267,60000,2,1,2,28,1,2,0,0,0,0,10540.0,10232.0,11237.0,11427.0,20973.0,31857.0,0.0,1483.0,673.0,10000.0,11540.0,7000.0,0
268,20000,1,1,2,27,0,0,0,0,0,0,20571.0,19089.0,19658.0,19453.0,19108.0,18868.0,1323.0,1600.0,830.0,700.0,674.0,376.0,0
269,140000,2,2,2,31,-2,-2,-2,-2,-2,-2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
270,50000,2,2,1,31,0,0,0,0,0,0,46512.0,47716.0,49675.0,30929.0,30078.0,29170.0,1974.0,4406.0,1061.0,1073.0,1046.0,1047.0,1
271,120000,2,1,2,34,-1,-1,0,-1,-1,-1,882.0,6531.0,6313.0,1100.0,1330.0,830.0,6900.0,5037.0,1100.0,1330.0,3800.0,2037.0,0
272,240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92.0,92.0,92.0,0.0,92.0,0.0,92.0,92.0,0.0,92.0,0.0,1883.0,0
273,50000,1,2,2,36,0,0,0,0,-1,0,5916.0,6172.0,4123.0,680.0,978.0,978.0,1212.0,1200.0,0.0,978.0,0.0,0.0,0
274,200000,2,1,2,29,-1,2,-1,-1,-1,2,2393.0,183.0,4847.0,20183.0,24815.0,24248.0,0.0,4872.0,20183.0,5000.0,0.0,1000.0,0
275,180000,1,1,1,39,0,0,-1,0,0,-1,274731.0,281713.0,242063.0,122295.0,-1005.0,1005.0,11000.0,145000.0,26000.0,0.0,101005.0,1898.0,0
276,180000,2,1,2,26,0,0,0,0,0,0,145403.0,138232.0,130553.0,105894.0,108248.0,106517.0,5440.0,5051.0,3835.0,4106.0,4250.0,4028.0,0
277,50000,2,2,2,29,0,0,0,0,0,0,47081.0,49316.0,50409.0,45545.0,39963.0,41145.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
278,90000,1,1,2,26,0,0,-1,0,0,-1,39128.0,20473.0,1940.0,1940.0,0.0,23101.0,1541.0,4200.0,0.0,0.0,23101.0,3000.0,0
279,200000,1,1,1,36,1,-2,-1,-1,-2,-1,-14386.0,-13543.0,3432.0,-3684.0,0.0,1386.0,10118.0,47015.0,0.0,4000.0,100000.0,10000.0,0
280,380000,1,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
281,80000,2,2,2,43,0,0,0,0,0,0,77057.0,78102.0,58501.0,51042.0,19036.0,19414.0,3177.0,2600.0,3000.0,1691.0,695.0,882.0,0
282,180000,1,2,1,45,-1,0,0,0,0,0,27679.0,28422.0,29650.0,29981.0,30419.0,31127.0,1481.0,2000.0,1100.0,1200.0,1500.0,1500.0,1
283,380000,1,2,2,34,0,0,0,0,0,0,194314.0,179206.0,193992.0,174675.0,171253.0,169121.0,9010.0,35000.0,5000.0,6000.0,5000.0,4400.0,0
284,110000,2,4,2,24,0,0,0,0,0,0,83755.0,77431.0,79044.0,80631.0,82333.0,84462.0,3000.0,2900.0,2900.0,3000.0,3500.0,4000.0,0
285,260000,1,1,1,34,-1,-1,-1,-1,-1,-1,49657.0,291.0,51058.0,2351.0,34039.0,291.0,291.0,51058.0,35696.0,34039.0,291.0,291.0,0
286,320000,2,2,2,30,0,0,0,0,0,0,71305.0,71151.0,72029.0,72849.0,74374.0,74610.0,2589.0,2568.0,2570.0,2661.0,2781.0,2500.0,0
287,50000,1,2,2,32,4,3,2,0,0,0,45734.0,44741.0,43562.0,44039.0,45008.0,25775.0,0.0,0.0,1262.0,1358.0,1275.0,1590.0,0
288,110000,1,1,1,40,1,-2,-1,0,-1,-1,0.0,0.0,2066.0,2000.0,216.0,216.0,0.0,2066.0,0.0,216.0,216.0,66.0,1
289,50000,2,2,1,61,0,0,0,0,0,0,47166.0,49396.0,50476.0,23319.0,23171.0,24774.0,3000.0,2237.0,975.0,1000.0,2000.0,1039.0,0
290,10000,1,2,2,24,-1,2,2,2,0,0,2887.0,1923.0,2989.0,2813.0,2008.0,2132.0,0.0,1500.0,0.0,0.0,150.0,0.0,0
291,180000,1,2,1,36,2,2,-2,-2,-2,-2,83538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
292,160000,1,1,2,30,-1,-1,-1,-1,-1,-1,99.0,2977.0,15086.0,8578.0,13028.0,21712.0,2977.0,15086.0,9123.0,13028.0,29712.0,50000.0,0
293,90000,2,1,2,34,0,0,0,2,2,2,34302.0,35089.0,43449.0,42451.0,49718.0,48767.0,1640.0,9000.0,0.0,8000.0,0.0,2000.0,0
294,30000,1,3,3,54,0,0,0,0,0,0,22987.0,22298.0,22352.0,23221.0,24339.0,25943.0,2500.0,2000.0,1500.0,4000.0,2000.0,0.0,0
295,180000,1,1,1,46,0,0,0,0,0,0,173267.0,174590.0,175233.0,106288.0,28089.0,178719.0,8100.0,5299.0,3305.0,5040.0,160719.0,7000.0,0
296,30000,1,3,1,58,0,0,0,0,0,0,19143.0,20168.0,21229.0,21495.0,21800.0,22437.0,1640.0,1700.0,915.0,800.0,1000.0,1961.0,0
297,30000,1,2,1,43,1,2,0,0,0,2,20518.0,19901.0,20905.0,21509.0,25183.0,24242.0,0.0,1342.0,946.0,4200.0,0.0,1000.0,0
298,140000,2,1,2,28,-1,0,0,-1,-1,-1,10833.0,14446.0,7609.0,4991.0,3400.0,3745.0,14000.0,3855.0,4991.0,3600.0,5500.0,4000.0,0
299,210000,1,1,2,30,0,0,0,0,0,0,69937.0,71906.0,43308.0,44584.0,47842.0,49888.0,3500.0,3000.0,2000.0,4000.0,3000.0,10000.0,0
300,50000,1,2,2,31,0,0,0,0,0,0,20526.0,15129.0,15093.0,9577.0,11139.0,12487.0,2000.0,3000.0,327.0,3000.0,3000.0,5000.0,1
301,130000,2,2,2,29,0,0,0,0,0,0,89055.0,90780.0,70947.0,72367.0,73875.0,75355.0,4200.0,2575.0,2600.0,2674.0,2701.0,5750.0,0
302,140000,1,3,1,36,0,0,0,0,0,0,100594.0,78372.0,91502.0,90859.0,88616.0,88450.0,3000.0,30000.0,4000.0,4000.0,3400.0,3300.0,0
303,170000,2,2,2,28,-1,0,0,2,0,0,2948.0,3848.0,5646.0,5464.0,5577.0,5889.0,1105.0,1903.0,0.0,296.0,500.0,95.0,1
304,80000,1,2,2,25,0,0,0,0,0,-2,22619.0,31429.0,27923.0,25280.0,0.0,0.0,10010.0,1209.0,579.0,0.0,0.0,6305.0,0
305,410000,2,5,1,42,0,0,0,0,0,0,338106.0,342904.0,344464.0,240865.0,234939.0,240176.0,15000.0,14000.0,9000.0,8500.0,9000.0,8300.0,0
306,80000,1,3,1,73,-1,0,0,2,2,2,63144.0,65631.0,68875.0,70646.0,72870.0,75018.0,3500.0,4330.0,3500.0,3500.0,3500.0,5100.0,1
307,260000,1,1,1,30,-1,-1,-1,0,0,-1,1131.0,291.0,582.0,291.0,0.0,291.0,291.0,582.0,0.0,0.0,130291.0,651.0,1
308,350000,1,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309,280000,2,2,1,39,1,-1,0,0,0,0,-1312.0,35918.0,37297.0,37154.0,32581.0,33316.0,38621.0,2000.0,1130.0,922.0,1011.0,5000.0,1
310,140000,2,2,2,29,0,0,0,0,0,0,20110.0,17102.0,18862.0,19996.0,21214.0,21085.0,3000.0,3000.0,3000.0,3500.0,2000.0,2000.0,0
311,360000,1,1,1,51,-1,-1,-1,-2,-2,-2,38000.0,25000.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0
312,140000,2,1,2,27,0,0,0,0,0,0,142428.0,144105.0,143952.0,142590.0,142650.0,142620.0,10000.0,10000.0,6000.0,6000.0,6000.0,5600.0,0
313,100000,1,1,2,38,0,0,0,0,0,0,40810.0,42653.0,42351.0,43011.0,43011.0,28947.0,2502.0,1200.0,860.0,0.0,579.0,0.0,0
314,210000,2,2,1,30,0,0,0,0,0,0,104701.0,106134.0,108423.0,91143.0,82733.0,74125.0,4002.0,5000.0,3500.0,3000.0,2700.0,5000.0,0
315,120000,2,2,2,25,2,2,2,2,2,2,120298.0,120822.0,109887.0,116313.0,119311.0,117167.0,4007.0,0.0,8272.0,5000.0,0.0,4400.0,0
316,60000,2,3,3,42,0,0,0,0,0,0,41322.0,29091.0,28097.0,28665.0,28768.0,29064.0,1488.0,1394.0,962.0,1500.0,2541.0,2000.0,0
317,150000,1,1,2,41,-1,-1,-1,-1,-1,2,1464.0,2084.0,384.0,0.0,2344.0,822.0,2091.0,384.0,0.0,2344.0,0.0,472.0,1
318,30000,1,2,1,48,0,0,0,0,0,0,27879.0,28870.0,27806.0,25142.0,25667.0,26179.0,1774.0,1710.0,1046.0,1079.0,1089.0,2244.0,0
